bodyType;brand;color;fuelType;modelDate;name;numberOfDoors;productionDate;vehicleConfiguration;vehicleTransmission;engineDisplacement;enginePower;description;mileage;Комплектация;Привод;Руль;Состояние;Владельцы;ПТС;Таможня;Владение;id;price;model
None;BMW ;синий ;бензин ;E46 рестайлинг (2001—2006) ;318i 2.0 MT (143 л.с.) ;4;2004;None;механика ;None;None;None;280000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;320 000;3 серия 
внедорожник ;BMW ;чёрный ;бензин ;G02 (2018—н. в.) ;20i 2.0 xDrive Steptronic (184 л.с.) ;5;2020;None;None;None;None;None;None;Lifestyle ;полный ;левый ;None;None;None;None;None;None;3 804 200;X4 
внедорожник ;BMW ;чёрный ;бензин ;G01 (2017—н. в.) ;20i 2.0 xDrive Steptronic (184 л.с.) ;5;2020;None;None;None;None;None;None;Luxury ;полный ;левый ;None;None;None;None;None;None;3 764 000;X3 
None;BMW ;чёрный ;бензин ;E60/E61 (2002—2007) ;525i 2.5 AT (218 л.с.) ;4;2006;None;автомат ;None;None;None;279898 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;530 000;5 серия 
None;BMW ;коричневый ;бензин ;F48 (2015—2019) ;18i 1.5 sDrive Steptronic (136 л.с.) ;5;2018;None;автомат ;None;None;None;21873 км ;Advantage ;передний ;левый ;не битый ;1;None;None;None;None;1 699 000;X1 
None;BMW ;синий ;бензин ;F01/F02 рестайлинг (2012—2015) ;740Li 3.0 xDrive AT (320 л.с.) ;4;2015;None;автомат ;None;None;None;89905 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;1 699 000;7 серия 
None;BMW ;белый ;бензин ;F20/F21 (2011—2015) ;116i 1.6 AT (136 л.с.) ;5;2012;None;автомат ;None;None;None;193000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;520 000;1 серия 
внедорожник ;BMW ;белый ;дизель ;G07 (2018—н. в.) ;30d 3.0 xDrive Steptronic (249 л.с.) ;5;2020;None;None;None;None;None;None;Exclusive ;полный ;левый ;None;None;None;None;None;None;6 589 400;X7 
None;BMW ;чёрный ;бензин ;F30/F31 (2011—2015) ;320i 2.0 AT (184 л.с.) ;4;2014;None;автомат ;None;None;None;93300 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;1 149 000;3 серия 
None;BMW ;чёрный ;бензин ;E60/E61 рестайлинг (2007—2010) ;525i 2.5 AT (218 л.с.) ;4;2008;None;автомат ;None;None;None;139000 км ;Business ;задний ;левый ;не битый ;4+ ;None;None;None;None;650 000;5 серия 
седан ;BMW ;белый ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 Steptronic (190 л.с.) ;4;2020;None;None;None;None;None;None;Sport Line ;задний ;левый ;None;None;None;None;None;None;2 965 600;5 серия 
седан ;BMW ;чёрный ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 Steptronic (190 л.с.) ;4;2020;None;None;None;None;None;None;Sport Line ;задний ;левый ;None;None;None;None;None;None;2 965 600;5 серия 
седан ;BMW ;белый ;бензин ;G16 (2018—н. в.) ;840i 3.0 xDrive AT (340 л.с.) ;4;2020;None;None;None;None;None;None;Base ;полный ;левый ;None;None;None;None;None;None;8 500 000;8 серия Gran Coupe 
внедорожник ;BMW ;серый ;дизель ;F48 рестайлинг (2019—н. в.) ;18d 2.0 xDrive Steptronic (150 л.с.) ;5;2020;None;None;None;None;None;None;Base ;полный ;левый ;None;None;None;None;None;None;2 474 022;X1 
внедорожник ;BMW ;чёрный ;дизель ;F48 рестайлинг (2019—н. в.) ;18d 2.0 xDrive Steptronic (150 л.с.) ;5;2020;None;None;None;None;None;None;Base ;полный ;левый ;None;None;None;None;None;None;2 571 922;X1 
седан ;BMW ;белый ;бензин ;G20 (2018—н. в.) ;320i 2.0 AT (184 л.с.) ;4;2020;None;None;None;None;None;None;Base ;задний ;левый ;None;None;None;None;None;None;2 679 423;3 серия 
внедорожник ;BMW ;чёрный ;бензин ;F48 рестайлинг (2019—н. в.) ;20i 2.0 xDrive Steptronic (192 л.с.) ;5;2020;None;None;None;None;None;None;Base ;полный ;левый ;None;None;None;None;None;None;2 538 903;X1 
None;BMW ;синий ;дизель ;G02 (2018—н. в.) ;30d 3.0 xDrive Steptronic (249 л.с.) ;5;2019;None;автомат ;None;None;None;22073 км ;M Sport ;полный ;левый ;не битый ;1;None;None;None;None;3 600 000;X4 
None;BMW ;чёрный ;дизель ;G01 (2017—н. в.) ;M40d 3.0 xDrive Steptronic (326 л.с.) ;5;2019;None;автомат ;None;None;None;6990 км ;Base ;полный ;левый ;не битый ;1;None;None;None;None;4 570 000;X3 
седан ;BMW ;белый ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 xDrive Steptronic (190 л.с.) ;4;2020;None;None;None;None;None;None;Base ;полный ;левый ;None;None;None;None;None;None;3 018 400;5 серия 
седан ;BMW ;серебряный ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 xDrive Steptronic (190 л.с.) ;4;2020;None;None;None;None;None;None;Base ;полный ;левый ;None;None;None;None;None;None;3 018 400;5 серия 
седан ;BMW ;серый ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 Steptronic (190 л.с.) ;4;2020;None;None;None;None;None;None;Base ;задний ;левый ;None;None;None;None;None;None;3 047 264;5 серия 
None;BMW ;белый ;дизель ;F16 (2014—н. в.) ;30d 3.0 AT (249 л.с.) ;5;2015;None;автомат ;None;None;None;65355 км ;Luxury ;полный ;левый ;не битый ;2;None;None;None;None;2 974 000;X6 
None;BMW ;чёрный ;бензин ;E70 рестайлинг (2010—2013) ;35i 3.0 AT (306 л.с.) ;5;2010;None;автомат ;None;None;None;180000 км ;None;полный ;None;не битый ;3;None;None;None;None;960 000;X5 
седан ;BMW ;синий ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 xDrive Steptronic (190 л.с.) ;4;2020;None;None;None;None;None;None;M Sport ;полный ;левый ;None;None;None;None;None;None;3 282 400;5 серия 
седан ;BMW ;синий ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 xDrive Steptronic (190 л.с.) ;4;2020;None;None;None;None;None;None;Base ;полный ;левый ;None;None;None;None;None;None;3 091 088;5 серия 
None;BMW ;бежевый ;бензин ;E53 рестайлинг (2003—2007) ;3.0i 3.0 AT (231 л.с.) ;5;2003;None;автомат ;None;None;None;248888 км ;Базовая ;полный ;левый ;битый ;4+ ;None;None;None;None;500 000;X5 
None;BMW ;серый ;дизель ;F15 (2013—2018) ;30d 3.0 xDrive Steptronic (249 л.с.) ;5;2015;None;автомат ;None;None;None;72439 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;2 947 000;X5 
None;BMW ;чёрный ;дизель ;F48 (2015—2019) ;18d 2.0 xDrive Steptronic (150 л.с.) ;5;2017;None;автомат ;None;None;None;28247 км ;Base ;полный ;левый ;не битый ;1;None;None;None;None;1 870 000;X1 
None;BMW ;синий ;дизель ;G14/G15 (2018—н. в.) ;840d 3.0 xDrive AT (320 л.с.) ;2;2019;None;автомат ;None;None;None;11461 км ;Base ;полный ;левый ;не битый ;2;None;None;None;None;5 850 000;8 серия 
None;BMW ;чёрный ;дизель ;E60/E61 рестайлинг (2007—2010) ;520d 2.0 AT (177 л.с.) ;4;2008;None;автомат ;None;None;None;237000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;612 000;5 серия 
None;BMW ;чёрный ;дизель ;E70 (2006—2010) ;30d 3.0 AT (235 л.с.) ;5;2008;None;автомат ;None;None;None;167809 км ;None;полный ;левый ;не битый ;3;None;None;None;None;1 030 000;X5 
None;BMW ;чёрный ;бензин ;F01/F02 рестайлинг (2012—2015) ;740Li 3.0 xDrive AT (320 л.с.) ;4;2015;None;автомат ;None;None;None;162044 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;1 200 000;7 серия 
None;BMW ;красный ;бензин ;E36 (1990—2000) ;320i 2.0 MT (150 л.с.) ;4;1993;None;механика ;None;None;None;594000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;350 000;3 серия 
None;BMW ;белый ;бензин ;F30/F31 рестайлинг (2015—н. в.) ;318i 1.5 Steptronic (136 л.с.) ;4;2016;None;автомат ;None;None;None;95400 км ;None;задний ;левый ;не битый ;1;None;None;None;None;1 155 000;3 серия 
None;BMW ;красный ;бензин ;F20/F21 (2011—2015) ;116i 1.6 AT (136 л.с.) ;5;2013;None;автомат ;None;None;None;167000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;590 000;1 серия 
None;BMW ;белый ;бензин ;F20/F21 (2011—2015) ;116i 1.6 AT (136 л.с.) ;5;2012;None;автомат ;None;None;None;142000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;680 000;1 серия 
None;BMW ;чёрный ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 xDrive Steptronic (190 л.с.) ;4;2018;None;автомат ;None;None;None;29820 км ;Base ;полный ;левый ;не битый ;1;None;None;None;None;2 300 000;5 серия 
None;BMW ;серебряный ;бензин ;F06/F13/F12 (2011—2015) ;650i 4.4 AT (407 л.с.) ;2;2012;None;автомат ;None;None;None;37000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;1 900 000;6 серия 
None;BMW ;белый ;дизель ;F26 (2014—2018) ;30d 3.0 AT (249 л.с.) ;5;2018;None;автомат ;None;None;None;56500 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;2 780 000;X4 
None;BMW ;чёрный ;бензин ;F10/F11 рестайлинг (2013—2017) ;520i 2.0 AT (184 л.с.) ;4;2014;None;автомат ;None;None;None;102760 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;1 339 000;5 серия 
None;BMW ;чёрный ;бензин ;E65/E66 (2001—2005) ;760Li 6.0 AT (445 л.с.) ;4;2004;None;автомат ;None;None;None;194000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;385 000;7 серия 
None;BMW ;коричневый ;дизель ;F15 (2013—2018) ;25d 3.0 xDrive Steptronic (218 л.с.) ;5;2015;None;автомат ;None;None;None;66014 км ;None;полный ;левый ;не битый ;1;None;None;None;None;2 364 000;X5 
None;BMW ;чёрный ;бензин ;E46 (1998—2003) ;316i 1.9 MT (105 л.с.) ;4;1999;None;механика ;None;None;None;322017 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;176 000;3 серия 
None;BMW ;чёрный ;бензин ;F10/F11 рестайлинг (2013—2017) ;528i 2.0 xDrive AT (245 л.с.) ;4;2014;None;автомат ;None;None;None;178000 км ;None;полный ;левый ;не битый ;2;None;None;None;None;955 000;5 серия 
None;BMW ;синий ;бензин ;E71 (2009—2012) ;4.4 AT (555 л.с.) ;5;2010;None;автомат ;None;None;None;100000 км ;M ;полный ;левый ;битый ;2;None;None;None;None;299 990;X6 M 
None;BMW ;чёрный ;бензин ;E65/E66 (2001—2005) ;745Li 4.4 AT (333 л.с.) ;4;2002;None;автомат ;None;None;None;345000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;380 000;7 серия 
None;BMW ;белый ;бензин ;F20/F21 (2011—2015) ;116i 1.6 AT (136 л.с.) ;5;2012;None;автомат ;None;None;None;170000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;625 000;1 серия 
None;BMW ;чёрный ;бензин ;E81/E82/E87/E88 (2004—2007) ;120i 2.0 AT (150 л.с.) ;5;2005;None;автомат ;None;None;None;150000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;325 000;1 серия 
None;BMW ;голубой ;бензин ;E36 (1995—2000) ;1.9 MT (140 л.с.) ;2;1997;None;механика ;None;None;None;178000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;900 000;Z3 
None;BMW ;серебряный ;бензин ;E60/E61 (2002—2007) ;545i 4.4 AT (333 л.с.) ;4;2004;None;автомат ;None;None;None;240000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;650 000;5 серия 
None;BMW ;синий ;бензин ;F30/F31 (2011—2015) ;320i 2.0 MT (184 л.с.) ;4;2012;None;механика ;None;None;None;89944 км ;None;задний ;левый ;не битый ;1;None;None;None;None;1 026 000;3 серия 
седан ;BMW ;белый ;бензин ;G20 (2018—н. в.) ;320i 2.0 xDrive AT (184 л.с.) ;4;2020;None;None;None;None;None;None;Base ;полный ;левый ;None;None;None;None;None;None;2 950 797;3 серия 
None;BMW ;синий ;бензин ;E71 рестайлинг (2012—2014) ;4.4 AT (555 л.с.) ;5;2012;None;автомат ;None;None;None;192500 км ;M ;полный ;левый ;не битый ;3;None;None;None;None;1 360 000;X6 M 
None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
None;BMW ;чёрный ;бензин ;F01/F02 рестайлинг (2012—2015) ;750Li 4.4 xDrive AT (450 л.с.) ;4;2013;None;автомат ;None;None;None;150000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;1 200 000;7 серия 
None;BMW ;зелёный ;бензин ;E31 (1989—1999) ;5.0 AT (300 л.с.) ;2;1990;None;автомат ;None;None;None;163000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;2 280 000;8 серия 
None;BMW ;чёрный ;бензин ;F85 (2014—2018) ;4.4 AT (575 л.с.) ;5;2015;None;автомат ;None;None;None;97108 км ;None;полный ;левый ;не битый ;3;None;None;None;None;2 799 000;X5 M 
None;BMW ;белый ;бензин ;F48 (2015—2019) ;20i 2.0 xDrive Steptronic (192 л.с.) ;5;2018;None;автомат ;None;None;None;43500 км ;M Sport ;полный ;левый ;не битый ;1;None;None;None;None;1 879 000;X1 
None;BMW ;коричневый ;дизель ;F25 рестайлинг (2014—2018) ;20d 2.0 xDrive AT (190 л.с.) ;5;2015;None;автомат ;None;None;None;109500 км ;Urban ;полный ;левый ;не битый ;2;None;None;None;None;1 570 000;X3 
None;BMW ;белый ;дизель ;E71 рестайлинг (2012—2014) ;M50d 3.0 AT (381 л.с.) ;5;2014;None;автомат ;None;None;None;86000 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;2 200 000;X6 
None;BMW ;белый ;дизель ;F15 (2013—2018) ;40d 3.0 xDrive Steptronic (313 л.с.) ;5;2016;None;автомат ;None;None;None;78500 км ;None;полный ;левый ;не битый ;3;None;None;None;None;2 699 000;X5 
None;BMW ;серебряный ;дизель ;E53 (1999—2003) ;3.0d 2.9 AT (184 л.с.) ;5;2002;None;автомат ;None;None;None;350000 км ;Базовая ;полный ;левый ;не битый ;3;None;None;None;None;659 999;X5 
None;BMW ;синий ;бензин ;E39 рестайлинг (2000—2004) ;530i 3.0 AT (231 л.с.) ;4;2001;None;автомат ;None;None;None;110000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;900 000;5 серия 
None;BMW ;коричневый ;бензин ;E84 (2009—2012) ;18i 2.0 sDrive AT (150 л.с.) ;5;2011;None;автомат ;None;None;None;153000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;720 000;X1 
None;BMW ;синий ;бензин ;F07 (2009—2013) ;535i 3.0 xDrive AT (306 л.с.) ;5;2011;None;автомат ;None;None;None;147000 км ;Базовая ;полный ;левый ;не битый ;3;None;None;None;None;1 100 000;5 серия GT 
